codigo;area;indice;empresa;data_emissao;ano;data_vencimento;quantidade;valor_nominal;valor_emissao;rentabilidade_pct;juros_spread;anos;dias_corridos;di;swap_di_ipca;taxa_nominal_pct;inflacao_implicita;taxa_real
TENG15;T;DI;TRANSNORTE ENERGIA S.A.;2025-01-15;2025;2026-05-15;700000;1000.0;700000000.0;100.0;0.49;1.3287671232876712;485;15.05;8.29;15.540000000000001;0.062424969987995294;0.08751209039548002
VRDT11;T;DI;VERDE TRANSMISSAO DE ENERGIA SA;2025-10-25;2025;2026-04-25;270000;1000.0;270000000.0;100.0;0.33;0.4986301369863014;182;14.758;9.7;15.088;0.04610756608933464;0.10015455131668372
BRTE12;T;DI;BRILHANTE TRANSMISSORA DE ENERGIA S/A.;2025-12-10;2025;2030-12-10;250000;1000.0;250000000.0;100.0;0.52;5.002739726027397;1826;13.527;6.33;14.046999999999999;0.06768550738267676;0.0681703480229372
CPGTA0;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2025-02-15;2025;2029-02-15;500000;1000.0;500000000.0;100.0;0.59;4.002739726027397;1461;14.539;5.24;15.129;0.088359939186621;0.05782100070718266
CPGTB0;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2025-02-15;2025;2032-02-15;500000;1000.0;500000000.0;100.0;0.79;7.002739726027397;2556;14.551;5.76;15.341000000000001;0.08312216338880485;0.06489372943055938
EBTE15;T;DI;EBTE - EMPRESA BRASILEIRA DE TRANSMISSAO DE ENERGIA S.A;2025-11-06;2025;2030-11-06;45000;1000.0;45000000.0;100.0;0.39;5.002739726027397;1826;13.38;6.43;13.770000000000001;0.06530113689749117;0.06796093667313463
ECTE19;T;DI;ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A;2025-06-16;2025;2030-06-16;50000;1000.0;50000000.0;100.0;0.67;5.002739726027397;1826;13.563;6.54;14.233;0.06591890369814157;0.07168565641978475
ECTEA0;T;DI;ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A;2025-11-06;2025;2030-05-06;60000;1000.0;60000000.0;100.0;0.47;4.498630136986302;1642;13.307;6.37;13.777000000000001;0.06521575632227128;0.06811225167024104
ETAP14;T;DI;ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A.;2025-07-22;2025;2030-07-15;100000;1000.0;100000000.0;100.0;0.49;4.983561643835617;1819;13.654;6.44;14.144;0.06777527245396486;0.06898898059021219
ETSG14;T;DI;EBTE - EMPRESA BRASILEIRA DE TRANSMISSAO DE ENERGIA S.A;2025-06-16;2025;2030-06-16;83000;1000.0;83000000.0;100.0;0.67;5.002739726027397;1826;13.563;6.54;14.233;0.06591890369814157;0.07168565641978475
GSEA31;T;DI;GRANDE SERTAO I TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;105000;1000.0;105000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
TAEEA9;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2025-10-23;2025;2032-10-23;329450;1000.0;329450000.0;100.0;0.6;7.005479452054795;2557;13.571;6.25;14.171;0.06890352941176481;0.06811322872916481
TMES12;T;DI;TRANSMISSORA MATOGROSSENSE DE ENERGIA S.A.;2025-07-22;2025;2030-07-15;280000;1000.0;280000000.0;100.0;0.49;4.983561643835617;1819;13.761;6.55;14.251;0.0676771468793993;0.07008940234350969
TPCC11;T;DI;TPC TRANSMISSORA PARAISO DO CAFE S.A.;2025-03-15;2025;2028-03-15;50000;1000.0;50000000.0;100.0;0.7;3.0027397260273974;1096;14.395;5.95;15.094999999999999;0.07970740915526187;0.0659832379037546
TRGP12;T;DI;TECP - TRANSMISSORA DE ENERGIA CENTRAL PAULISTANA S.A.;2025-03-15;2025;2028-03-15;200000;1000.0;200000000.0;100.0;0.7;3.0027397260273974;1096;14.395;5.95;15.094999999999999;0.07970740915526187;0.0659832379037546
