data;embi_bps;embi_decimal
2011-11-23;248;0.0248
2011-11-24;248;0.0248
2011-11-25;241;0.0241
2011-11-28;241;0.0241
2011-11-29;237;0.0237
2011-11-30;228;0.0228
2011-12-01;219;0.0219
2011-12-02;224;0.0224
2011-12-05;220;0.022
2011-12-06;214;0.0214
2011-12-07;221;0.0221
2011-12-08;221;0.0221
2011-12-09;208;0.0208
2011-12-12;211;0.0211
2011-12-13;213;0.0213
2011-12-14;222;0.0222
2011-12-15;221;0.0221
2011-12-16;231;0.0231
2011-12-19;235;0.0235
2011-12-20;223;0.0223
2011-12-21;217;0.0217
2011-12-22;219;0.0219
2011-12-23;210;0.021
2011-12-26;210;0.021
2011-12-27;211;0.0211
2011-12-28;220;0.022
2011-12-29;223;0.0223
2011-12-30;223;0.0223
2012-01-02;223;0.0223
2012-01-03;217;0.0217
2012-01-04;216;0.0216
2012-01-05;214;0.0214
2012-01-06;219;0.0219
2012-01-09;220;0.022
2012-01-10;224;0.0224
2012-01-11;233;0.0233
2012-01-12;229;0.0229
2012-01-13;237;0.0237
2012-01-16;237;0.0237
2012-01-17;234;0.0234
2012-01-18;230;0.023
2012-01-19;218;0.0218
2012-01-20;213;0.0213
2012-01-23;209;0.0209
2012-01-24;212;0.0212
2012-01-25;210;0.021
2012-01-26;218;0.0218
2012-01-27;218;0.0218
2012-01-30;224;0.0224
2012-01-31;224;0.0224
2012-02-01;216;0.0216
2012-02-02;218;0.0218
2012-02-03;207;0.0207
2012-02-06;210;0.021
2012-02-07;203;0.0203
2012-02-08;203;0.0203
2012-02-09;196;0.0196
2012-02-10;201;0.0201
2012-02-13;196;0.0196
2012-02-14;203;0.0203
2012-02-15;205;0.0205
2012-02-16;202;0.0202
2012-02-17;198;0.0198
2012-02-20;198;0.0198
2012-02-21;194;0.0194
2012-02-22;197;0.0197
2012-02-23;201;0.0201
2012-02-24;201;0.0201
2012-02-27;206;0.0206
2012-02-28;202;0.0202
2012-02-29;196;0.0196
2012-03-01;193;0.0193
2012-03-02;190;0.019
2012-03-05;191;0.0191
2012-03-06;200;0.02
2012-03-07;195;0.0195
2012-03-08;186;0.0186
2012-03-09;182;0.0182
2012-03-12;176;0.0176
2012-03-13;172;0.0172
2012-03-14;166;0.0166
2012-03-15;169;0.0169
2012-03-16;171;0.0171
2012-03-19;166;0.0166
2012-03-20;165;0.0165
2012-03-21;167;0.0167
2012-03-22;171;0.0171
2012-03-23;174;0.0174
2012-03-26;173;0.0173
2012-03-27;177;0.0177
2012-03-28;179;0.0179
2012-03-29;183;0.0183
2012-03-30;177;0.0177
2012-04-02;178;0.0178
2012-04-03;167;0.0167
2012-04-04;178;0.0178
2012-04-05;185;0.0185
2012-04-09;196;0.0196
2012-04-10;194;0.0194
2012-04-11;188;0.0188
2012-04-12;181;0.0181
2012-04-13;188;0.0188
2012-04-16;190;0.019
2012-04-17;183;0.0183
2012-04-18;184;0.0184
2012-04-19;181;0.0181
2012-04-20;183;0.0183
2012-04-23;188;0.0188
2012-04-24;185;0.0185
2012-04-25;185;0.0185
2012-04-26;186;0.0186
2012-04-27;188;0.0188
2012-04-30;188;0.0188
2012-05-01;184;0.0184
2012-05-02;183;0.0183
2012-05-03;182;0.0182
2012-05-04;187;0.0187
2012-05-07;188;0.0188
2012-05-08;193;0.0193
2012-05-09;196;0.0196
2012-05-10;195;0.0195
2012-05-11;201;0.0201
2012-05-14;208;0.0208
2012-05-15;212;0.0212
2012-05-16;216;0.0216
2012-05-17;227;0.0227
2012-05-18;228;0.0228
2012-05-21;226;0.0226
2012-05-22;223;0.0223
2012-05-23;234;0.0234
2012-05-24;229;0.0229
2012-05-25;229;0.0229
2012-05-28;229;0.0229
2012-05-29;229;0.0229
2012-05-30;237;0.0237
2012-05-31;244;0.0244
2012-06-01;251;0.0251
2012-06-04;244;0.0244
2012-06-05;234;0.0234
2012-06-06;221;0.0221
2012-06-07;222;0.0222
2012-06-08;222;0.0222
2012-06-11;226;0.0226
2012-06-12;216;0.0216
2012-06-13;214;0.0214
2012-06-14;213;0.0213
2012-06-15;203;0.0203
2012-06-18;211;0.0211
2012-06-19;211;0.0211
2012-06-20;211;0.0211
2012-06-21;212;0.0212
2012-06-22;208;0.0208
2012-06-25;214;0.0214
2012-06-26;213;0.0213
2012-06-27;213;0.0213
2012-06-28;219;0.0219
2012-06-29;208;0.0208
2012-07-02;213;0.0213
2012-07-03;205;0.0205
2012-07-04;205;0.0205
2012-07-05;205;0.0205
2012-07-06;208;0.0208
2012-07-09;208;0.0208
2012-07-10;211;0.0211
2012-07-11;208;0.0208
2012-07-12;206;0.0206
2012-07-13;203;0.0203
2012-07-16;200;0.02
2012-07-17;195;0.0195
2012-07-18;199;0.0199
2012-07-19;197;0.0197
2012-07-20;198;0.0198
2012-07-23;205;0.0205
2012-07-24;211;0.0211
2012-07-25;210;0.021
2012-07-26;207;0.0207
2012-07-27;190;0.019
2012-07-30;182;0.0182
2012-07-31;183;0.0183
2012-08-01;175;0.0175
2012-08-02;182;0.0182
2012-08-03;174;0.0174
2012-08-06;173;0.0173
2012-08-07;169;0.0169
2012-08-08;164;0.0164
2012-08-09;165;0.0165
2012-08-10;169;0.0169
2012-08-13;169;0.0169
2012-08-14;166;0.0166
2012-08-15;163;0.0163
2012-08-16;166;0.0166
2012-08-17;167;0.0167
2012-08-20;168;0.0168
2012-08-21;167;0.0167
2012-08-22;169;0.0169
2012-08-23;172;0.0172
2012-08-24;174;0.0174
2012-08-27;177;0.0177
2012-08-28;173;0.0173
2012-08-29;173;0.0173
2012-08-30;175;0.0175
2012-08-31;181;0.0181
2012-09-03;181;0.0181
2012-09-04;176;0.0176
2012-09-05;176;0.0176
2012-09-06;165;0.0165
2012-09-07;166;0.0166
2012-09-10;165;0.0165
2012-09-11;163;0.0163
2012-09-12;157;0.0157
2012-09-13;157;0.0157
2012-09-14;149;0.0149
2012-09-17;153;0.0153
2012-09-18;155;0.0155
2012-09-19;156;0.0156
2012-09-20;156;0.0156
2012-09-21;154;0.0154
2012-09-24;157;0.0157
2012-09-25;164;0.0164
2012-09-26;168;0.0168
2012-09-27;166;0.0166
2012-09-28;166;0.0166
2012-10-01;162;0.0162
2012-10-02;159;0.0159
2012-10-03;157;0.0157
2012-10-04;153;0.0153
2012-10-05;146;0.0146
2012-10-08;146;0.0146
2012-10-09;149;0.0149
2012-10-10;153;0.0153
2012-10-11;155;0.0155
2012-10-12;152;0.0152
2012-10-15;151;0.0151
2012-10-16;146;0.0146
2012-10-17;140;0.014
2012-10-18;137;0.0137
2012-10-19;145;0.0145
2012-10-22;145;0.0145
2012-10-23;146;0.0146
2012-10-24;145;0.0145
2012-10-25;144;0.0144
2012-10-26;154;0.0154
2012-10-29;157;0.0157
2012-10-30;157;0.0157
2012-10-31;158;0.0158
2012-11-01;152;0.0152
2012-11-02;153;0.0153
2012-11-05;147;0.0147
2012-11-06;143;0.0143
2012-11-07;147;0.0147
2012-11-08;152;0.0152
2012-11-09;154;0.0154
2012-11-12;154;0.0154
2012-11-13;160;0.016
2012-11-14;164;0.0164
2012-11-15;166;0.0166
2012-11-16;165;0.0165
2012-11-19;162;0.0162
2012-11-20;158;0.0158
2012-11-21;154;0.0154
2012-11-22;154;0.0154
2012-11-23;154;0.0154
2012-11-26;155;0.0155
2012-11-27;154;0.0154
2012-11-28;155;0.0155
2012-11-29;152;0.0152
2012-11-30;153;0.0153
2012-12-03;155;0.0155
2012-12-04;156;0.0156
2012-12-05;156;0.0156
2012-12-06;158;0.0158
2012-12-07;154;0.0154
2012-12-10;155;0.0155
2012-12-11;153;0.0153
2012-12-12;148;0.0148
2012-12-13;147;0.0147
2012-12-14;146;0.0146
2012-12-17;140;0.014
2012-12-18;138;0.0138
2012-12-19;137;0.0137
2012-12-20;138;0.0138
2012-12-21;143;0.0143
2012-12-24;141;0.0141
2012-12-26;142;0.0142
2012-12-27;146;0.0146
2012-12-28;148;0.0148
2012-12-31;142;0.0142
2013-01-02;136;0.0136
2013-01-03;137;0.0137
2013-01-04;137;0.0137
2013-01-07;142;0.0142
2013-01-08;146;0.0146
2013-01-09;148;0.0148
2013-01-10;146;0.0146
2013-01-11;147;0.0147
2013-01-14;143;0.0143
2013-01-15;147;0.0147
2013-01-16;148;0.0148
2013-01-17;146;0.0146
2013-01-18;147;0.0147
2013-01-21;147;0.0147
2013-01-22;148;0.0148
2013-01-23;149;0.0149
2013-01-24;151;0.0151
2013-01-25;147;0.0147
2013-01-28;148;0.0148
2013-01-29;150;0.015
2013-01-30;153;0.0153
2013-01-31;155;0.0155
2013-02-01;151;0.0151
2013-02-04;155;0.0155
2013-02-05;153;0.0153
2013-02-06;156;0.0156
2013-02-07;156;0.0156
2013-02-08;155;0.0155
2013-02-11;156;0.0156
2013-02-12;156;0.0156
2013-02-13;154;0.0154
2013-02-14;156;0.0156
2013-02-15;158;0.0158
2013-02-18;158;0.0158
2013-02-19;158;0.0158
2013-02-20;169;0.0169
2013-02-21;171;0.0171
2013-02-22;171;0.0171
2013-02-25;173;0.0173
2013-02-26;176;0.0176
2013-02-27;173;0.0173
2013-02-28;178;0.0178
2013-03-01;182;0.0182
2013-03-04;178;0.0178
2013-03-05;171;0.0171
2013-03-06;167;0.0167
2013-03-07;166;0.0166
2013-03-08;167;0.0167
2013-03-11;170;0.017
2013-03-12;169;0.0169
2013-03-13;177;0.0177
2013-03-14;174;0.0174
2013-03-15;179;0.0179
2013-03-18;179;0.0179
2013-03-19;188;0.0188
2013-03-20;187;0.0187
2013-03-21;189;0.0189
2013-03-22;194;0.0194
2013-03-25;191;0.0191
2013-03-26;191;0.0191
2013-03-27;191;0.0191
2013-03-28;189;0.0189
2013-04-01;191;0.0191
2013-04-02;188;0.0188
2013-04-03;185;0.0185
2013-04-04;181;0.0181
2013-04-05;181;0.0181
2013-04-08;178;0.0178
2013-04-09;174;0.0174
2013-04-10;169;0.0169
2013-04-11;165;0.0165
2013-04-12;168;0.0168
2013-04-15;174;0.0174
2013-04-16;172;0.0172
2013-04-17;173;0.0173
2013-04-18;178;0.0178
2013-04-19;176;0.0176
2013-04-22;174;0.0174
2013-04-23;174;0.0174
2013-04-24;176;0.0176
2013-04-25;174;0.0174
2013-04-26;175;0.0175
2013-04-29;173;0.0173
2013-04-30;171;0.0171
2013-05-01;170;0.017
2013-05-02;169;0.0169
2013-05-03;165;0.0165
2013-05-06;162;0.0162
2013-05-07;161;0.0161
2013-05-08;164;0.0164
2013-05-09;161;0.0161
2013-05-10;161;0.0161
2013-05-13;165;0.0165
2013-05-14;162;0.0162
2013-05-15;168;0.0168
2013-05-16;177;0.0177
2013-05-17;175;0.0175
2013-05-20;176;0.0176
2013-05-21;181;0.0181
2013-05-22;178;0.0178
2013-05-23;189;0.0189
2013-05-24;191;0.0191
2013-05-27;191;0.0191
2013-05-28;197;0.0197
2013-05-29;203;0.0203
2013-05-30;198;0.0198
2013-05-31;206;0.0206
2013-06-03;207;0.0207
2013-06-04;206;0.0206
2013-06-05;210;0.021
2013-06-06;218;0.0218
2013-06-07;213;0.0213
2013-06-10;222;0.0222
2013-06-11;236;0.0236
2013-06-12;226;0.0226
2013-06-13;212;0.0212
2013-06-14;216;0.0216
2013-06-17;216;0.0216
2013-06-18;224;0.0224
2013-06-19;233;0.0233
2013-06-20;249;0.0249
2013-06-21;253;0.0253
2013-06-24;263;0.0263
2013-06-25;252;0.0252
2013-06-26;248;0.0248
2013-06-27;244;0.0244
2013-06-28;237;0.0237
2013-07-01;232;0.0232
2013-07-02;236;0.0236
2013-07-03;239;0.0239
2013-07-04;239;0.0239
2013-07-05;236;0.0236
2013-07-08;241;0.0241
2013-07-09;243;0.0243
2013-07-10;238;0.0238
2013-07-11;239;0.0239
2013-07-12;234;0.0234
2013-07-15;224;0.0224
2013-07-16;221;0.0221
2013-07-17;211;0.0211
2013-07-18;203;0.0203
2013-07-19;207;0.0207
2013-07-22;207;0.0207
2013-07-23;208;0.0208
2013-07-24;211;0.0211
2013-07-25;217;0.0217
2013-07-26;230;0.023
2013-07-29;233;0.0233
2013-07-30;236;0.0236
2013-07-31;235;0.0235
2013-08-01;233;0.0233
2013-08-02;236;0.0236
2013-08-05;233;0.0233
2013-08-06;232;0.0232
2013-08-07;237;0.0237
2013-08-08;234;0.0234
2013-08-09;236;0.0236
2013-08-12;230;0.023
2013-08-13;222;0.0222
2013-08-14;226;0.0226
2013-08-15;228;0.0228
2013-08-16;232;0.0232
2013-08-19;240;0.024
2013-08-20;241;0.0241
2013-08-21;246;0.0246
2013-08-22;238;0.0238
2013-08-23;242;0.0242
2013-08-26;242;0.0242
2013-08-27;249;0.0249
2013-08-28;248;0.0248
2013-08-29;251;0.0251
2013-08-30;251;0.0251
2013-09-02;251;0.0251
2013-09-03;248;0.0248
2013-09-04;250;0.025
2013-09-05;243;0.0243
2013-09-06;237;0.0237
2013-09-09;230;0.023
2013-09-10;235;0.0235
2013-09-11;230;0.023
2013-09-12;231;0.0231
2013-09-13;229;0.0229
2013-09-16;222;0.0222
2013-09-17;217;0.0217
2013-09-18;211;0.0211
2013-09-19;208;0.0208
2013-09-20;213;0.0213
2013-09-23;213;0.0213
2013-09-24;221;0.0221
2013-09-25;221;0.0221
2013-09-26;228;0.0228
2013-09-27;231;0.0231
2013-09-30;236;0.0236
2013-10-01;234;0.0234
2013-10-02;234;0.0234
2013-10-03;234;0.0234
2013-10-04;230;0.023
2013-10-07;228;0.0228
2013-10-08;225;0.0225
2013-10-09;222;0.0222
2013-10-10;219;0.0219
2013-10-11;213;0.0213
2013-10-14;213;0.0213
2013-10-15;207;0.0207
2013-10-16;211;0.0211
2013-10-17;214;0.0214
2013-10-18;206;0.0206
2013-10-21;211;0.0211
2013-10-22;213;0.0213
2013-10-23;213;0.0213
2013-10-24;215;0.0215
2013-10-25;219;0.0219
2013-10-28;219;0.0219
2013-10-29;219;0.0219
2013-10-30;216;0.0216
2013-10-31;220;0.022
2013-11-01;224;0.0224
2013-11-04;223;0.0223
2013-11-05;224;0.0224
2013-11-06;226;0.0226
2013-11-07;233;0.0233
2013-11-08;237;0.0237
2013-11-11;237;0.0237
2013-11-12;242;0.0242
2013-11-13;241;0.0241
2013-11-14;235;0.0235
2013-11-15;233;0.0233
2013-11-18;232;0.0232
2013-11-19;236;0.0236
2013-11-20;235;0.0235
2013-11-21;236;0.0236
2013-11-22;237;0.0237
2013-11-25;242;0.0242
2013-11-26;243;0.0243
2013-11-27;247;0.0247
2013-11-28;247;0.0247
2013-11-29;247;0.0247
2013-12-02;255;0.0255
2013-12-03;259;0.0259
2013-12-04;257;0.0257
2013-12-05;255;0.0255
2013-12-06;246;0.0246
2013-12-09;246;0.0246
2013-12-10;247;0.0247
2013-12-11;243;0.0243
2013-12-12;235;0.0235
2013-12-13;234;0.0234
2013-12-16;232;0.0232
2013-12-17;238;0.0238
2013-12-18;235;0.0235
2013-12-19;230;0.023
2013-12-20;232;0.0232
2013-12-23;229;0.0229
2013-12-24;223;0.0223
2013-12-26;222;0.0222
2013-12-27;226;0.0226
2013-12-30;228;0.0228
2013-12-31;224;0.0224
2014-01-02;230;0.023
2014-01-03;229;0.0229
2014-01-06;236;0.0236
2014-01-07;245;0.0245
2014-01-08;248;0.0248
2014-01-09;245;0.0245
2014-01-10;249;0.0249
2014-01-13;251;0.0251
2014-01-14;248;0.0248
2014-01-15;243;0.0243
2014-01-16;246;0.0246
2014-01-17;248;0.0248
2014-01-20;248;0.0248
2014-01-21;248;0.0248
2014-01-22;252;0.0252
2014-01-23;261;0.0261
2014-01-24;264;0.0264
2014-01-27;264;0.0264
2014-01-28;264;0.0264
2014-01-29;273;0.0273
2014-01-30;273;0.0273
2014-01-31;272;0.0272
2014-02-03;278;0.0278
2014-02-04;268;0.0268
2014-02-05;260;0.026
2014-02-06;254;0.0254
2014-02-07;252;0.0252
2014-02-10;256;0.0256
2014-02-11;255;0.0255
2014-02-12;255;0.0255
2014-02-13;257;0.0257
2014-02-14;256;0.0256
2014-02-17;256;0.0256
2014-02-18;259;0.0259
2014-02-19;251;0.0251
2014-02-20;249;0.0249
2014-02-21;246;0.0246
2014-02-24;239;0.0239
2014-02-25;244;0.0244
2014-02-26;249;0.0249
2014-02-27;247;0.0247
2014-02-28;245;0.0245
2014-03-03;251;0.0251
2014-03-04;238;0.0238
2014-03-05;229;0.0229
2014-03-06;226;0.0226
2014-03-07;230;0.023
2014-03-10;232;0.0232
2014-03-11;237;0.0237
2014-03-12;238;0.0238
2014-03-13;245;0.0245
2014-03-14;245;0.0245
2014-03-17;240;0.024
2014-03-18;234;0.0234
2014-03-19;232;0.0232
2014-03-20;236;0.0236
2014-03-21;234;0.0234
2014-03-24;237;0.0237
2014-03-25;230;0.023
2014-03-26;223;0.0223
2014-03-27;224;0.0224
2014-03-28;227;0.0227
2014-03-31;228;0.0228
2014-04-01;222;0.0222
2014-04-02;223;0.0223
2014-04-03;223;0.0223
2014-04-04;221;0.0221
2014-04-07;222;0.0222
2014-04-08;221;0.0221
2014-04-09;222;0.0222
2014-04-10;220;0.022
2014-04-11;222;0.0222
2014-04-14;223;0.0223
2014-04-15;224;0.0224
2014-04-16;221;0.0221
2014-04-17;212;0.0212
2014-04-21;213;0.0213
2014-04-22;215;0.0215
2014-04-23;219;0.0219
2014-04-24;220;0.022
2014-04-25;222;0.0222
2014-04-28;219;0.0219
2014-04-29;214;0.0214
2014-04-30;211;0.0211
2014-05-01;209;0.0209
2014-05-02;207;0.0207
2014-05-05;207;0.0207
2014-05-06;204;0.0204
2014-05-07;204;0.0204
2014-05-08;202;0.0202
2014-05-09;205;0.0205
2014-05-12;205;0.0205
2014-05-13;205;0.0205
2014-05-14;207;0.0207
2014-05-15;214;0.0214
2014-05-16;212;0.0212
2014-05-19;210;0.021
2014-05-20;216;0.0216
2014-05-21;212;0.0212
2014-05-22;215;0.0215
2014-05-23;214;0.0214
2014-05-26;214;0.0214
2014-05-27;216;0.0216
2014-05-28;212;0.0212
2014-05-29;206;0.0206
2014-05-30;208;0.0208
2014-06-02;208;0.0208
2014-06-03;207;0.0207
2014-06-04;210;0.021
2014-06-05;207;0.0207
2014-06-06;198;0.0198
2014-06-09;197;0.0197
2014-06-10;201;0.0201
2014-06-11;212;0.0212
2014-06-12;211;0.0211
2014-06-13;204;0.0204
2014-06-16;208;0.0208
2014-06-17;207;0.0207
2014-06-18;206;0.0206
2014-06-19;208;0.0208
2014-06-20;209;0.0209
2014-06-23;208;0.0208
2014-06-24;207;0.0207
2014-06-25;203;0.0203
2014-06-26;203;0.0203
2014-06-27;205;0.0205
2014-06-30;208;0.0208
2014-07-01;206;0.0206
2014-07-02;207;0.0207
2014-07-03;206;0.0206
2014-07-04;206;0.0206
2014-07-07;206;0.0206
2014-07-08;208;0.0208
2014-07-09;212;0.0212
2014-07-10;214;0.0214
2014-07-11;215;0.0215
2014-07-14;213;0.0213
2014-07-15;214;0.0214
2014-07-16;214;0.0214
2014-07-17;219;0.0219
2014-07-18;209;0.0209
2014-07-21;208;0.0208
2014-07-22;207;0.0207
2014-07-23;203;0.0203
2014-07-24;203;0.0203
2014-07-25;209;0.0209
2014-07-28;210;0.021
2014-07-29;215;0.0215
2014-07-30;206;0.0206
2014-07-31;212;0.0212
2014-08-01;225;0.0225
2014-08-04;224;0.0224
2014-08-05;231;0.0231
2014-08-06;230;0.023
2014-08-07;234;0.0234
2014-08-08;233;0.0233
2014-08-11;231;0.0231
2014-08-12;228;0.0228
2014-08-13;227;0.0227
2014-08-14;221;0.0221
2014-08-15;222;0.0222
2014-08-18;218;0.0218
2014-08-19;215;0.0215
2014-08-20;213;0.0213
2014-08-21;211;0.0211
2014-08-22;212;0.0212
2014-08-25;212;0.0212
2014-08-26;209;0.0209
2014-08-27;205;0.0205
2014-08-28;204;0.0204
2014-08-29;205;0.0205
2014-09-01;205;0.0205
2014-09-02;203;0.0203
2014-09-03;201;0.0201
2014-09-04;203;0.0203
2014-09-05;200;0.02
2014-09-08;200;0.02
2014-09-09;210;0.021
2014-09-10;208;0.0208
2014-09-11;209;0.0209
2014-09-12;214;0.0214
2014-09-15;219;0.0219
2014-09-16;218;0.0218
2014-09-17;209;0.0209
2014-09-18;210;0.021
2014-09-19;212;0.0212
2014-09-22;219;0.0219
2014-09-23;220;0.022
2014-09-24;218;0.0218
2014-09-25;228;0.0228
2014-09-26;230;0.023
2014-09-29;243;0.0243
2014-09-30;239;0.0239
2014-10-01;246;0.0246
2014-10-02;240;0.024
2014-10-03;239;0.0239
2014-10-06;237;0.0237
2014-10-07;240;0.024
2014-10-08;239;0.0239
2014-10-09;232;0.0232
2014-10-10;236;0.0236
2014-10-13;236;0.0236
2014-10-14;245;0.0245
2014-10-15;244;0.0244
2014-10-16;245;0.0245
2014-10-17;239;0.0239
2014-10-20;241;0.0241
2014-10-21;244;0.0244
2014-10-22;243;0.0243
2014-10-23;243;0.0243
2014-10-24;243;0.0243
2014-10-27;245;0.0245
2014-10-28;239;0.0239
2014-10-29;236;0.0236
2014-10-30;233;0.0233
2014-10-31;233;0.0233
2014-11-03;237;0.0237
2014-11-04;244;0.0244
2014-11-05;242;0.0242
2014-11-06;243;0.0243
2014-11-07;252;0.0252
2014-11-10;249;0.0249
2014-11-11;249;0.0249
2014-11-12;249;0.0249
2014-11-13;250;0.025
2014-11-14;263;0.0263
2014-11-17;264;0.0264
2014-11-18;264;0.0264
2014-11-19;255;0.0255
2014-11-20;252;0.0252
2014-11-21;237;0.0237
2014-11-24;241;0.0241
2014-11-25;245;0.0245
2014-11-26;238;0.0238
2014-11-27;238;0.0238
2014-11-28;238;0.0238
2014-12-01;244;0.0244
2014-12-02;238;0.0238
2014-12-03;233;0.0233
2014-12-04;238;0.0238
2014-12-05;243;0.0243
2014-12-08;255;0.0255
2014-12-09;266;0.0266
2014-12-10;280;0.028
2014-12-11;273;0.0273
2014-12-12;301;0.0301
2014-12-15;312;0.0312
2014-12-16;318;0.0318
2014-12-17;284;0.0284
2014-12-18;283;0.0283
2014-12-19;266;0.0266
2014-12-22;263;0.0263
2014-12-23;250;0.025
2014-12-24;254;0.0254
2014-12-26;256;0.0256
2014-12-29;257;0.0257
2014-12-30;261;0.0261
2014-12-31;259;0.0259
2015-01-02;264;0.0264
2015-01-05;281;0.0281
2015-01-06;287;0.0287
2015-01-07;284;0.0284
2015-01-08;278;0.0278
2015-01-09;281;0.0281
2015-01-12;293;0.0293
2015-01-13;292;0.0292
2015-01-14;289;0.0289
2015-01-15;294;0.0294
2015-01-16;294;0.0294
2015-01-19;294;0.0294
2015-01-20;290;0.029
2015-01-21;288;0.0288
2015-01-22;286;0.0286
2015-01-23;283;0.0283
2015-01-26;286;0.0286
2015-01-27;284;0.0284
2015-01-28;297;0.0297
2015-01-29;294;0.0294
2015-01-30;324;0.0324
2015-02-02;324;0.0324
2015-02-03;311;0.0311
2015-02-04;307;0.0307
2015-02-05;300;0.03
2015-02-06;297;0.0297
2015-02-09;296;0.0296
2015-02-10;300;0.03
2015-02-11;312;0.0312
2015-02-12;313;0.0313
2015-02-13;305;0.0305
2015-02-16;305;0.0305
2015-02-17;301;0.0301
2015-02-18;304;0.0304
2015-02-19;297;0.0297
2015-02-20;306;0.0306
2015-02-23;314;0.0314
2015-02-24;314;0.0314
2015-02-25;322;0.0322
2015-02-26;329;0.0329
2015-02-27;322;0.0322
2015-03-02;310;0.031
2015-03-03;303;0.0303
2015-03-04;307;0.0307
2015-03-05;307;0.0307
2015-03-06;308;0.0308
2015-03-09;327;0.0327
2015-03-10;328;0.0328
2015-03-11;333;0.0333
2015-03-12;324;0.0324
2015-03-13;344;0.0344
2015-03-16;344;0.0344
2015-03-17;361;0.0361
2015-03-18;360;0.036
2015-03-19;351;0.0351
2015-03-20;344;0.0344
2015-03-23;333;0.0333
2015-03-24;328;0.0328
2015-03-25;324;0.0324
2015-03-26;319;0.0319
2015-03-27;324;0.0324
2015-03-30;318;0.0318
2015-03-31;322;0.0322
2015-04-01;317;0.0317
2015-04-02;309;0.0309
2015-04-03;312;0.0312
2015-04-06;302;0.0302
2015-04-07;301;0.0301
2015-04-08;287;0.0287
2015-04-09;283;0.0283
2015-04-10;287;0.0287
2015-04-13;291;0.0291
2015-04-14;289;0.0289
2015-04-15;293;0.0293
2015-04-16;300;0.03
2015-04-17;310;0.031
2015-04-20;296;0.0296
2015-04-21;288;0.0288
2015-04-22;278;0.0278
2015-04-23;276;0.0276
2015-04-24;280;0.028
2015-04-27;283;0.0283
2015-04-28;281;0.0281
2015-04-29;282;0.0282
2015-04-30;295;0.0295
2015-05-01;296;0.0296
2015-05-04;292;0.0292
2015-05-05;284;0.0284
2015-05-06;277;0.0277
2015-05-07;281;0.0281
2015-05-08;274;0.0274
2015-05-11;275;0.0275
2015-05-12;283;0.0283
2015-05-13;279;0.0279
2015-05-14;282;0.0282
2015-05-15;285;0.0285
2015-05-18;275;0.0275
2015-05-19;274;0.0274
2015-05-20;270;0.027
2015-05-21;269;0.0269
2015-05-22;268;0.0268
2015-05-25;268;0.0268
2015-05-26;281;0.0281
2015-05-27;285;0.0285
2015-05-28;287;0.0287
2015-05-29;294;0.0294
2015-06-01;292;0.0292
2015-06-02;284;0.0284
2015-06-03;283;0.0283
2015-06-04;288;0.0288
2015-06-05;287;0.0287
2015-06-08;288;0.0288
2015-06-09;290;0.029
2015-06-10;291;0.0291
2015-06-11;288;0.0288
2015-06-12;287;0.0287
2015-06-15;292;0.0292
2015-06-16;297;0.0297
2015-06-17;298;0.0298
2015-06-18;283;0.0283
2015-06-19;292;0.0292
2015-06-22;292;0.0292
2015-06-23;288;0.0288
2015-06-24;292;0.0292
2015-06-25;298;0.0298
2015-06-26;296;0.0296
2015-06-29;310;0.031
2015-06-30;304;0.0304
2015-07-01;299;0.0299
2015-07-02;295;0.0295
2015-07-03;295;0.0295
2015-07-06;304;0.0304
2015-07-07;309;0.0309
2015-07-08;312;0.0312
2015-07-09;307;0.0307
2015-07-10;297;0.0297
2015-07-13;296;0.0296
2015-07-14;297;0.0297
2015-07-15;306;0.0306
2015-07-16;306;0.0306
2015-07-17;311;0.0311
2015-07-20;318;0.0318
2015-07-21;320;0.032
2015-07-22;328;0.0328
2015-07-23;344;0.0344
2015-07-24;353;0.0353
2015-07-27;360;0.036
2015-07-28;350;0.035
2015-07-29;340;0.034
2015-07-30;339;0.0339
2015-07-31;315;0.0315
2015-08-03;323;0.0323
2015-08-04;322;0.0322
2015-08-05;317;0.0317
2015-08-06;341;0.0341
2015-08-07;343;0.0343
2015-08-10;335;0.0335
2015-08-11;342;0.0342
2015-08-12;323;0.0323
2015-08-13;322;0.0322
2015-08-14;318;0.0318
2015-08-17;316;0.0316
2015-08-18;316;0.0316
2015-08-19;329;0.0329
2015-08-20;338;0.0338
2015-08-21;351;0.0351
2015-08-24;369;0.0369
2015-08-25;352;0.0352
2015-08-26;358;0.0358
2015-08-27;338;0.0338
2015-08-28;334;0.0334
2015-08-31;340;0.034
2015-09-01;361;0.0361
2015-09-02;367;0.0367
2015-09-03;365;0.0365
2015-09-04;381;0.0381
2015-09-07;381;0.0381
2015-09-08;372;0.0372
2015-09-09;363;0.0363
2015-09-10;388;0.0388
2015-09-11;390;0.039
2015-09-14;389;0.0389
2015-09-15;377;0.0377
2015-09-16;374;0.0374
2015-09-17;376;0.0376
2015-09-18;397;0.0397
2015-09-21;422;0.0422
2015-09-22;443;0.0443
2015-09-23;454;0.0454
2015-09-24;450;0.045
2015-09-25;453;0.0453
2015-09-28;489;0.0489
2015-09-29;485;0.0485
2015-09-30;442;0.0442
2015-10-01;421;0.0421
2015-10-02;406;0.0406
2015-10-05;388;0.0388
2015-10-06;386;0.0386
2015-10-07;405;0.0405
2015-10-08;389;0.0389
